"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240607","2호선","한양대","14229","15451","20240610",""
"20240607","2호선","뚝섬","28286","29088","20240610",""
"20240607","2호선","성수","45466","50534","20240610",""
"20240607","2호선","건대입구","39399","41564","20240610",""
"20240607","2호선","구의(광진구청)","25682","24980","20240610",""
"20240607","2호선","강변(동서울터미널)","33132","32443","20240610",""
"20240607","2호선","잠실나루","15932","15469","20240610",""
"20240607","2호선","잠실(송파구청)","88570","87051","20240610",""
"20240607","2호선","잠실새내","25268","26265","20240610",""
"20240607","2호선","종합운동장","22366","24483","20240610",""
"20240607","2호선","삼성(무역센터)","50201","50405","20240610",""
"20240607","2호선","선릉","56398","49952","20240610",""
"20240607","5호선","방이","7451","7630","20240610",""
"20240608","4호선","길음","15264","14533","20240611",""
"20240608","경춘선","별내","2334","2218","20240611",""
"20240608","경춘선","갈매","1818","1578","20240611",""
"20240608","경춘선","신내","1562","1450","20240611",""
"20240608","경인선","도화","3188","2970","20240611",""
"20240608","경인선","중동","6989","6419","20240611",""
"20240608","경인선","온수(성공회대입구)","4812","4282","20240611",""
"20240608","경인선","도원","2259","2224","20240611",""
"20240608","경인선","간석","4666","4432","20240611",""
"20240608","경인선","부개","6788","6167","20240611",""
"20240608","경인선","소사","7092","6695","20240611",""
"20240608","경인선","구일","10683","11265","20240611",""
"20240608","경인선","인천","5107","4441","20240611",""
"20240608","경인선","동인천","12386","11976","20240611",""
"20240608","경인선","제물포","7363","6999","20240611",""
"20240608","경인선","주안","16068","14158","20240611",""
"20240608","경인선","동암","12965","13074","20240611",""
"20240608","경인선","백운","5847","5578","20240611",""
"20240608","경인선","부평","27184","29759","20240611",""
"20240608","경인선","송내","18415","17981","20240611",""
"20240608","경인선","부천","28344","29373","20240611",""
"20240608","경인선","역곡","19605","19446","20240611",""
"20240608","경인선","오류동","9310","8320","20240611",""
"20240608","경인선","개봉","16777","16080","20240611",""
"20240608","경의선","운천","16","5","20240611",""
"20240608","경의선","임진강","56","51","20240611",""
"20240608","경의선","문산","5014","4596","20240611",""
"20240608","경의선","파주","1139","850","20240611",""
"20240608","경의선","월롱","1137","1117","20240611",""
"20240608","경의선","금촌","5882","5549","20240611",""
"20240608","경의선","금릉","4363","4139","20240611",""
"20240608","경의선","운정","6268","5667","20240611",""
"20240608","경의선","야당","7325","7650","20240611",""
"20240608","경의선","탄현","5712","5474","20240611",""
"20240608","경의선","일산","8527","8195","20240611",""
"20240608","경의선","풍산","5028","4771","20240611",""
"20240608","경의선","백마","5203","4787","20240611",""
"20240608","경의선","곡산","463","501","20240611",""
"20240608","경의선","능곡","3687","3542","20240611",""
"20240608","경의선","행신","5746","5979","20240611",""
"20240608","경의선","강매","2011","1860","20240611",""
"20240608","경의선","한국항공대","1449","1363","20240611",""
"20240608","경의선","수색","2141","1983","20240611",""
"20240608","경의선","디지털미디어시티","2289","1965","20240611",""
"20240608","경의선","가좌","4268","4023","20240611",""
"20240608","경의선","홍대입구","2437","2921","20240611",""
"20240608","경의선","서강대","1865","1742","20240611",""
"20240608","경의선","공덕","3571","2516","20240611",""
"20240608","경의선","효창공원앞","2010","2148","20240611",""
"20240608","경의선","신촌","385","380","20240611",""
"20240608","경의선","서울역","1598","1475","20240611",""
"20240608","경원선","연천","1207","1062","20240611",""
"20240608","경원선","전곡","1306","1183","20240611",""
"20240608","경원선","청산","121","88","20240611",""
"20240608","경원선","소요산","1883","1940","20240611",""
"20240608","경원선","동두천","1481","1459","20240611",""
"20240608","경원선","보산","1550","1422","20240611",""
"20240608","경원선","동두천중앙","2458","2455","20240611",""
"20240608","경원선","지행","6021","5907","20240611",""
"20240608","경원선","덕정","4854","4495","20240611",""
"20240608","경원선","덕계","4448","4121","20240611",""
"20240608","경원선","양주","6164","5686","20240611",""
"20240608","경원선","녹양","3459","3297","20240611",""
"20240608","경원선","가능","5025","4835","20240611",""
"20240608","경원선","의정부","17337","18413","20240611",""
"20240608","경원선","회룡","10120","9814","20240611",""
"20240608","경원선","망월사","5798","5866","20240611",""
"20240608","경원선","도봉산","6807","4765","20240611",""
"20240608","경원선","도봉","4441","4176","20240611",""
"20240608","경원선","방학","7586","7427","20240611",""
"20240608","경원선","창동","1","0","20240611",""
"20240608","경원선","녹천","3165","2627","20240611",""
"20240608","경원선","월계","4826","4334","20240611",""
"20240608","경원선","광운대","5792","5614","20240611",""
"20240608","경원선","석계","6400","6792","20240611",""
"20240608","경원선","신이문","6070","5550","20240611",""
"20240608","경원선","외대앞","7032","6641","20240611",""
"20240608","경원선","청량리(서울시립대입구)","18486","18716","20240611",""
"20240608","경원선","왕십리(성동구청)","15072","15119","20240611",""
"20240608","경원선","응봉","1485","1239","20240611",""
"20240608","경원선","옥수","46","40","20240611",""
"20240608","경원선","한남","2433","2374","20240611",""
"20240608","경원선","서빙고","1777","1634","20240611",""
"20240608","경원선","이촌(국립중앙박물관)","3269","2434","20240611",""
"20240608","경부선","광명","4008","3006","20240611",""
"20240608","경부선","서동탄","1073","1047","20240611",""
"20240608","경부선","당정","4145","3878","20240611",""
"20240608","경부선","천안","7626","7440","20240611",""
"20240608","경부선","두정","6717","6695","20240611",""
"20240608","경부선","직산","901","912","20240611",""
"20240608","경부선","성환","3776","3446","20240611",""
"20240608","경부선","평택","14554","14087","20240611",""
"20240608","경부선","평택지제","4169","3637","20240611",""
"20240608","경부선","서정리","8001","6763","20240611",""
"20240608","경부선","송탄","4904","4585","20240611",""
"20240608","경부선","진위","1124","968","20240611",""
"20240608","경부선","오산","10080","9365","20240611",""
"20240608","경부선","오산대","3072","2856","20240611",""
"20240608","경부선","세마","2537","2343","20240611",""
"20240608","경부선","병점","13005","12561","20240611",""
"20240608","경부선","세류","2878","2828","20240611",""
"20240608","경부선","독산","9074","8786","20240611",""
"20240608","경부선","수원","41159","44167","20240611",""
"20240608","경부선","화서","11698","11947","20240611",""
"20240608","경부선","성균관대","11299","11373","20240611",""
"20240608","경부선","의왕","6036","5830","20240611",""
"20240608","경부선","군포","4301","4029","20240611",""
"20240608","경부선","금정","20260","20332","20240611",""
"20240608","경부선","명학","4930","4797","20240611",""
"20240608","경부선","안양","17674","17335","20240611",""
"20240608","경부선","관악","5681","5627","20240611",""
"20240608","경부선","석수","6271","5818","20240611",""
"20240608","경부선","금천구청","8005","7830","20240611",""
"20240608","경부선","가산디지털단지","6462","8119","20240611",""
"20240608","경부선","구로","14051","14838","20240611",""
"20240608","경부선","신길","5885","5108","20240611",""
"20240608","경부선","신도림","3209","3685","20240611",""
"20240608","경부선","영등포","43885","45760","20240611",""
"20240608","경부선","대방","6287","6970","20240611",""
"20240608","경부선","노량진","8491","7807","20240611",""
"20240608","경부선","용산","46155","47590","20240611",""
"20240608","경부선","남영","6075","6371","20240611",""
"20240608","경부선","서울역","12354","3471","20240611",""
"20240608","경강선","성남","725","615","20240611",""
"20240608","경강선","여주","2903","3159","20240611",""
"20240608","경강선","세종대왕릉","310","337","20240611",""
"20240608","경강선","부발","2041","1889","20240611",""
"20240608","경강선","이천","2945","3106","20240611",""
"20240608","경강선","신둔도예촌","1172","1149","20240611",""
"20240608","경강선","곤지암","1993","1925","20240611",""
"20240608","경강선","초월","2474","2228","20240611",""
"20240608","경강선","경기광주","5248","5092","20240611",""
"20240608","경강선","삼동","1590","1477","20240611",""
"20240608","경강선","이매","789","592","20240611",""
"20240608","경강선","판교","3389","3072","20240611",""
"20240608","9호선2~3단계","중앙보훈병원","6034","5585","20240611",""
"20240608","9호선2~3단계","둔촌오륜","777","864","20240611",""
"20240608","9호선2~3단계","올림픽공원(한국체대)","11148","11822","20240611",""
"20240608","9호선2~3단계","한성백제","2249","1977","20240611",""
"20240608","9호선2~3단계","송파나루","4385","4773","20240611",""
"20240608","9호선2~3단계","석촌","7812","6449","20240611",""
"20240608","9호선2~3단계","석촌고분","5062","4824","20240611",""
"20240608","9호선2~3단계","삼전","5502","4968","20240611",""
"20240608","9호선2~3단계","종합운동장","4834","4282","20240611",""
"20240608","9호선2~3단계","봉은사","15727","16755","20240611",""
"20240608","9호선2~3단계","삼성중앙","3314","3135","20240611",""
"20240608","9호선2~3단계","선정릉","5221","5630","20240611",""
"20240608","9호선2~3단계","언주","6723","6601","20240611",""
"20240608","9호선","신논현","24906","25470","20240611",""
"20240608","9호선","사평","2659","2371","20240611",""
"20240608","9호선","고속터미널","17164","23934","20240611",""
"20240608","9호선","신반포","3266","3209","20240611",""
"20240608","9호선","구반포","665","709","20240611",""
"20240608","9호선","동작(현충원)","1695","1633","20240611",""
